0,False,100
0.037857508115075225,True,100
1.0343325789725721,True,101
3.7393655768986838,True,100
6.842855357133962,True,99
24.094823145102765,True,100
32.28434439980803,True,99
32.30599500099274,True,98
39.13012103764895,True,97
60.73214332406167,True,98
73.00447780321578,True,99
74.64532537433678,True,98
82.56840437746847,True,97
88.08149513614708,True,98
108.88671936979839,True,97
110.9520337438207,True,96
140.3461922761522,True,97
157.2469875710816,True,96
192.96861186289573,True,95
195.79250699182484,True,96
199.08497173294472,True,97
201.08518654428548,True,98
212.34056648434142,True,99
223.27588053584566,True,100
223.587219428092,True,101
226.47548096260425,True,100
233.00637775573605,True,101
235.26721285397198,True,102
254.53278114473093,True,103
258.0449764359576,True,102
305.64947910270126,True,103
312.7166268937212,True,104
341.449493712595,True,105
391.06825722235146,True,106
397.0064686080849,True,105
402.2751315032218,True,104
405.44037013535683,True,103
427.3086419789597,True,102
468.54254215141947,True,101
472.9125897237684,True,100
488.38352161226356,True,99
504.4190905406932,True,100
524.0988902400828,True,99
543.1292674893388,True,98
553.163900332784,True,99
567.9533577430595,True,100
572.6026540045317,True,101
611.8647219886755,True,102
613.9027419574202,True,103
632.8606784190001,True,102
651.2227892554027,True,101
653.6845462116139,True,100
674.8252416975523,True,99
693.2622852999983,True,98
702.8175513681236,True,97
703.7055087055357,True,98
724.1840851099084,True,97
747.101488405713,True,96
770.7473050223214,True,95
804.7205315316784,True,96
827.9173833681486,True,95
834.3133498422806,True,94
861.7597332412053,True,93
871.916665468546,True,92
894.671195974063,True,91
902.5171277891698,True,90
935.7123521300175,True,89
997.6206448386032,True,90
999.1446499237413,True,91
1016.4167399934582,True,92
1028.971037807614,True,93
1030.4676476995278,True,92
1056.049463510295,True,93
1061.6003196007769,True,94
1061.7726247623739,True,95
1080.5595144559695,True,96
1089.3390470599127,True,97
1100.5528929669601,True,96
1118.2313230464013,True,97
1153.8538745821854,True,96
1163.8517583365492,True,95
1179.2424751282072,True,96
1179.375861605573,True,97
1193.9125961721413,True,96
1195.510454007436,True,97
1209.1591299931051,True,96
1221.722785983114,True,97
1231.966215813316,True,98
1235.0256989347206,True,97
1238.71665164006,True,98
1239.4748731109498,True,97
1247.2006056180962,True,98
1250.680734912664,True,97
1272.6652358099443,True,96
1277.0297094626715,True,97
1278.0281348615626,True,98
1292.494357443329,True,99
1295.7999277864806,True,100
1312.9845464167047,True,99
1313.520908325063,True,100
1345.1776908034083,True,101
1351.1869962764115,True,100
1376.5430445588845,True,101
1385.8134810806607,True,102
1422.0038984892556,True,103
1446.1418862758044,True,104
1462.6627206722753,True,105
1474.8888270599446,True,106
1512.08331228662,True,107
1515.3018855379867,True,108
1516.6456247045653,True,109
1528.8977222829017,True,108
1536.6043290965847,True,109
1541.093402553691,True,108
1563.954430006809,True,109
1575.0219633128017,True,108
1597.402977404024,True,109
1609.8657640038682,True,108
1616.532781385751,True,107
1635.3137850142039,True,108
1645.2471446310792,True,107
1654.1837697359283,True,108
1674.982958092281,True,107
1697.9568923434174,True,108
1717.58329018545,True,107
1736.40042958243,True,108
1736.9596936466414,True,107
1768.5992242736302,True,108
1781.62379458942,True,107
1783.305597628,True,106
1790.9398254065613,True,107
1794.5744451462426,True,108
1804.182060241764,True,107
1813.132044389636,True,108
1818.952483770067,True,107
1822.7044706025863,True,106
1836.3357191047298,True,107
1886.3310467716442,True,106
1890.454284300778,True,105
1897.707462909118,True,106
1910.4737412018262,True,107
1935.4577269191975,True,108
1961.852997941995,True,107
2000.5769842374457,True,106
2014.3957832456806,True,107
2033.9613859901247,True,108
2036.1709203076052,True,107
2042.3144963141908,True,106
2056.4310535390414,True,105
2061.5618474936887,True,106
2084.010986563709,True,107
2085.3030591570555,True,108
2092.598698876679,True,109
2111.65503191909,True,110
2143.1418492726093,True,109
2145.886118140858,True,110
2151.7046507057566,True,109
2159.5849689949387,True,108
2200.0642282409744,True,107
2203.257219631294,True,106
2246.5646297401413,True,105
2261.9297679985993,True,104
2268.1419943632336,True,105
2277.557457604132,True,106
2278.446278631452,True,105
2279.71436345673,True,104
2326.05668954978,True,103
2331.1832645346162,True,104
2367.5718999026008,True,103
2372.555527742588,True,102
2381.91084068409,True,101
2392.066055843127,True,100
2403.3007580201815,True,101
2413.6446970420347,True,102
2421.987384498419,True,103
2423.7945506558713,True,104
2438.4227223499206,True,105
2442.4009619926915,True,106
2457.90602386,True,105
2466.690526197702,True,104
2476.69688283226,True,105
2494.733021060645,True,106
2525.035625683452,True,107
2526.9764782581246,True,108
2527.1564954662445,True,107
2540.6837379355156,True,106
2585.681516667477,True,105
2588.326998191906,True,104
2597.455440231727,True,105
2607.6370260770996,True,104
2615.486950500479,True,103
2621.7925128598745,True,104
2641.3833983630784,True,103
2645.4899075505114,True,104
2704.094149892456,True,105
2713.073082323591,True,104
2731.3604542564253,True,103
2739.6239993352488,True,104
2741.3913776637182,True,103
2742.080656747415,True,104
2747.8563227359223,True,103
2749.2750868272265,True,104
2782.032643307678,True,105
2782.9158292146026,True,106
2794.6160212425452,True,105
2802.3986664005474,True,106
2803.306744879466,True,105
2808.2065353347316,True,106
2827.876523791545,True,107
2829.5511186146723,True,108
2871.1060076236054,True,109
2893.4354684324517,True,108
2902.1596280829526,True,109
2902.2700915642513,True,110
2919.946900726212,True,111
2923.659657154156,True,110
2941.943842760169,True,109
2946.1136415747264,True,108
2964.8899818271143,True,107
2969.8551663337553,True,108
2990.082037523063,True,107
3014.680408635837,True,106
3033.8670294007084,True,107
3109.306113533547,True,108
3110.16743196794,True,107
3115.6268521264415,True,108
3183.6514297073704,True,107
3192.8275972157176,True,106
3194.666829605024,True,105
3197.888142892784,True,104
3207.7803313571007,True,105
3237.0690510185145,True,104
3243.057236999427,True,103
3258.3131014876258,True,102
3268.887353900782,True,101
3283.2287560870973,True,100
3309.590357774263,True,99
3342.0835355154104,True,98
3346.6465911334753,True,97
3377.9779500877353,True,98
3378.111695035266,True,99
3381.287603199426,True,100
3383.322038635428,True,99
3417.974666540502,True,98
3424.4610032425903,True,97
3429.9475216512064,True,98
3499.4493138883117,True,97
3503.5749998815986,True,98
3506.3052848705934,True,97
3510.617431693512,True,98
3548.7552861792055,True,97
3563.764608011245,True,96
3573.068157868488,True,97
3587.4331650424565,True,98
3602.0979005967542,True,97
3612.9120127645792,True,98
3618.3109800536154,True,99
3644.7691317260746,True,100
3677.936461192358,True,99
3680.613806843507,True,100
3704.5364256095754,True,99
3726.9359188417616,True,98
3765.190161708428,True,99
3774.5025189837647,True,100
3802.839046290525,True,99
3852.130450569581,True,98
3856.2617843320586,True,97
3865.926411781492,True,98
3887.761149656002,True,99
3951.6182311709103,True,100
3955.453872496488,True,101
3963.176041670665,True,100
3975.4872099973404,True,101
4011.820169992264,True,102
4022.0710416025877,True,103
4032.0235497705394,True,102
4032.7356753028876,True,103
4040.815480147797,True,104
4042.214273230861,True,105
4058.0290491813075,True,104
4062.8562702462973,True,103
4077.8810069342153,True,102
4078.1253598118824,True,103
4102.501860648489,True,104
4116.266214296046,True,105
4134.6560524468005,True,106
4180.809509966879,True,107
4266.846078070753,True,108
4273.863252801272,True,107
4297.123000912475,True,106
4302.09786771962,True,105
4327.746160956885,True,106
4335.276888130385,True,105
4349.809180050085,True,106
4357.369365316884,True,105
4358.760698863601,True,104
4359.101747727267,True,103
4366.077843935872,True,102
4367.734264645433,True,103
4411.163322466596,True,102
4433.319755193511,True,101
4443.119094488529,True,102
4470.763449268786,True,103
4503.700205557089,True,102
4504.473709613446,True,101
4525.154111323624,True,100
4537.992151000345,True,99
4553.863888282904,True,98
4557.133212818877,True,99
4569.177357129712,True,98
4574.089748385662,True,99
4591.53381305134,True,98
4598.204276480206,True,97
4614.703723182098,True,98
4616.638343025791,True,97
4638.24905389742,True,98
4640.023900533712,True,99
4663.185892339729,True,98
4665.277476143744,True,97
4714.65180438663,True,96
4722.9635186748355,True,97
4756.225373830525,True,96
4760.320723014514,True,95
4785.727366788239,True,94
4828.148237454265,True,93
4835.619885552129,True,92
4853.53905163853,True,93
4854.197298225809,True,94
4882.441403629736,True,95
4897.0113393148695,True,94
4901.424653834897,True,95
4928.632518784096,True,96
4928.93397572242,True,97
4942.591851591147,True,98
4949.183738161797,True,99
4952.2179376185595,True,100
4982.598468057738,True,101
4987.920564757022,True,100
5020.8992388046745,True,99
5060.38688774931,True,98
5129.05362296201,True,99
5152.413775247398,True,98
5159.433727576012,True,99
5159.451146514306,True,98
5163.394115624022,True,97
5183.2282552024935,True,96
5186.555081068491,True,95
5211.66875850353,True,94
5212.106579624564,True,93
5220.245065239385,True,94
5237.31215485145,True,95
5315.622599423578,True,94
5320.198729374238,True,93
5322.921030910174,True,94
5327.762821694523,True,93
5331.614378271848,True,94
5345.1741967812695,True,95
5372.332434588414,True,94
5382.804999156919,True,95
5383.897022331455,True,96
5399.184114094559,True,95
5437.989688856895,True,96
5457.7337202443505,True,95
5461.282414022824,True,94
5468.234570475591,True,95
5474.165975091178,True,94
5489.50695776348,True,93
5550.890149633947,True,94
5588.772641728029,True,95
5590.080550020832,True,96
5600.328885282934,True,95
5602.946173640488,True,96
5610.9706711811195,True,95
5612.920918549517,True,96
5621.308231462488,True,97
5634.896463135855,True,96
5636.030193616343,True,97
5663.4692539297575,True,98
5673.124705490389,True,99
5703.96071950655,True,98
5706.517201372043,True,97
5708.376091189463,True,98
5730.078322782382,True,99
5740.620592144486,True,100
5746.038794576113,True,101
5762.321326152764,True,100
5777.264035258923,True,101
5779.898847331195,True,102
5830.605931765182,True,101
5830.879069547309,True,102
5833.984169070978,True,103
5866.732486013367,True,102
5886.35427482886,True,101
5888.522954984764,True,100
5892.999945812025,True,99
5914.832852175077,True,98
5918.763195349282,True,99
5921.1041913752815,True,98
6020.399914299962,True,97
6021.189953906295,True,96
6025.169630564364,True,95
6036.118322530073,True,96
6076.255050739406,True,95
6099.335403617658,True,96
6099.974062388761,True,97
6117.718069403401,True,96
6122.30107114597,True,97
6122.788340637262,True,96
6158.372481109272,True,95
6159.660435608966,True,94
6185.006763798661,True,95
6202.778530707295,True,94
6217.291180396753,True,93
6217.821386133034,True,94
6230.536503432329,True,93
6232.980230581192,True,92
6270.798764933371,True,91
6271.617509531736,True,92
6284.577984365534,True,93
6300.839715178238,True,94
6312.146512180409,True,95
6338.791371648774,True,94
6339.84249988081,True,95
6359.064812288706,True,96
6367.53918273526,True,97
6375.957812484808,True,98
6383.467559520398,True,97
6407.158666452898,True,98
6429.180997063393,True,99
6433.407226475676,True,98
6451.2849494838165,True,97
6497.244721296288,True,98
6511.038948277729,True,99
6558.1729546751485,True,98
6566.900101630567,True,99
6643.746513965777,True,98
6650.257286297744,True,99
6661.823849019534,True,98
6695.278084953348,True,99
6698.688237827296,True,100
6704.47932358702,True,99
6744.0569342634535,True,100
6750.531472397819,True,101
6754.03564101812,True,102
6759.365889043764,True,101
6762.3949376425135,True,100
6775.109167280108,True,101
6808.686293681619,True,102
6837.161949165631,True,103
6846.923816676936,True,102
6849.628235241044,True,103
6882.795887838566,True,104
6901.362086080901,True,105
6910.76704501497,True,106
6912.2209113863755,True,107
6921.940314604981,True,106
6938.846137640191,True,107
6968.041587842054,True,108
6981.703345183581,True,109
6989.257772643006,True,110
6991.6948760950245,True,111
6999.331055375247,True,112
7009.876305761159,True,111
7030.964479644662,True,110
7033.233004630536,True,111
7049.580440155471,True,112
7072.231454285045,True,111
7078.731896067764,True,112
7091.7775519632,True,113
7101.557117788446,True,112
7129.642725456863,True,111
7134.489312842701,True,112
7138.98141866743,True,113
7146.074266453757,True,112
7150.2539922611795,True,113
7153.331343768231,True,112
7154.182836386179,True,111
7170.921330113734,True,110
7239.429176675187,True,109
7242.553640540924,True,110
7322.578885235175,True,109
7353.427601940597,True,108
7387.97901398867,True,107
7406.091300677385,True,106
7414.625244617635,True,107
7423.675212972878,True,106
7438.103486066726,True,105
7452.277770445221,True,104
7462.405815699068,True,103
7476.907525865252,True,102
7481.350962965945,True,101
7509.126788245119,True,102
7519.950357471828,True,101
7527.9018805700625,True,102
7551.87669151385,True,103
7599.332571184659,True,104
7628.986967841541,True,105
7642.979969964058,True,106
7673.1827561543105,True,105
7683.176554626915,True,104
7684.021041301283,True,103
